site,dataset,rep,biastype,dn,ds
86,h3,10,bias,0.000361811594936,0.0,empirical
87,h3,10,bias,0.00867069846608,0.0152303285677,empirical
88,h3,10,bias,0.00577467524462,0.0,empirical
89,h3,10,bias,0.0132531083147,0.0108626844738,empirical
90,h3,10,bias,0.00183119654903,0.00595048994814,empirical
91,h3,10,bias,0.115129727555,0.0107978824365,empirical
92,h3,10,bias,0.00192330132052,0.0118359283114,empirical
93,h3,10,bias,0.00247454016738,0.0444812505786,empirical
94,h3,10,bias,0.00370358267697,0.00590673232635,empirical
95,h3,10,bias,0.0010794011312,0.00308053445888,empirical
96,h3,10,bias,0.0173370837594,0.12907074629,empirical
97,h3,10,bias,0.238474195817,0.0,empirical
98,h3,10,bias,0.0062725589455,0.0162730201162,empirical
99,h3,10,bias,0.0038044233618,0.0,empirical
100,h3,10,bias,0.0440434463155,0.0,empirical
1,h3,10,nobias,0.0,0.0357112141145,empirical
2,h3,10,nobias,0.0,0.0250744858754,empirical
3,h3,10,nobias,0.0,0.00976657969871,empirical
4,h3,10,nobias,0.00781452643622,0.0,empirical
5,h3,10,nobias,0.0,0.000475992502746,empirical
6,h3,10,nobias,0.0,0.020776462555,empirical
7,h3,10,nobias,0.0,0.0,empirical
8,h3,10,nobias,0.0,0.00631005347208,empirical
9,h3,10,nobias,0.0,0.0,empirical
10,h3,10,nobias,0.000424729089017,0.0620284578485,empirical
11,h3,10,nobias,0.0,0.0,empirical
12,h3,10,nobias,0.0,0.0,empirical
13,h3,10,nobias,0.00028691543942,0.00534393889921,empirical
14,h3,10,nobias,0.0,0.0240899259307,empirical
15,h3,10,nobias,0.0,0.00342063162743,empirical
16,h3,10,nobias,0.0,0.0076114324142,empirical
17,h3,10,nobias,0.061790581766,0.00964890413562,empirical
18,h3,10,nobias,0.0,0.00390827835731,empirical
19,h3,10,nobias,0.0,0.0,empirical
20,h3,10,nobias,0.0,0.00390827835731,empirical
21,h3,10,nobias,0.000986160875685,0.00290233817707,empirical
22,h3,10,nobias,0.00293620988598,0.0226216389914,empirical
23,h3,10,nobias,0.0,0.020776462555,empirical
24,h3,10,nobias,0.0303965050045,0.0695658291713,empirical
25,h3,10,nobias,0.0,0.00631005347208,empirical
26,h3,10,nobias,0.0,0.020776462555,empirical
27,h3,10,nobias,0.0,0.00760969887713,empirical
28,h3,10,nobias,0.00412699701294,0.0247764613887,empirical
29,h3,10,nobias,0.0,0.0,empirical
30,h3,10,nobias,0.0296475587181,0.0034416923349,empirical
31,h3,10,nobias,0.0,0.00631005347208,empirical
32,h3,10,nobias,0.000361776528302,0.0162723536493,empirical
33,h3,10,nobias,0.0,0.686932509549,empirical
34,h3,10,nobias,0.00834403496111,0.0059433738525,empirical
35,h3,10,nobias,0.00161607368184,0.0445437193317,empirical
36,h3,10,nobias,0.000301359028489,0.0,empirical
37,h3,10,nobias,0.00090842130063,0.0,empirical
38,h3,10,nobias,0.00264012940907,0.0,empirical
39,h3,10,nobias,0.00633381385846,0.00711921519915,empirical
40,h3,10,nobias,0.00183122677356,0.0,empirical
41,h3,10,nobias,0.000242668217523,0.00195842710392,empirical
42,h3,10,nobias,0.00604205234492,0.0,empirical
43,h3,10,nobias,0.00161694238486,0.0167232465849,empirical
44,h3,10,nobias,0.00321675048638,0.00922480523374,empirical
45,h3,10,nobias,0.0,0.0115033131183,empirical
46,h3,10,nobias,0.000223193327609,0.0115028961316,empirical
47,h3,10,nobias,0.00192680534194,0.00290229783077,empirical
48,h3,10,nobias,0.0179138174642,0.0207557661349,empirical
49,h3,10,nobias,0.00544656097128,0.0,empirical
50,h3,10,nobias,0.000242674884507,0.00226593850052,empirical
51,h3,10,nobias,0.00270740838047,0.00630718111884,empirical
52,h3,10,nobias,0.0,0.00436869229848,empirical
53,h3,10,nobias,0.0,0.00360524785582,empirical
54,h3,10,nobias,0.00559017267072,0.0386707319723,empirical
55,h3,10,nobias,0.0228164087769,0.00805134741508,empirical
56,h3,10,nobias,0.00148480257365,0.00761022096576,empirical
57,h3,10,nobias,0.00202144775224,0.0,empirical
58,h3,10,nobias,0.107279169865,0.19187194249,empirical
59,h3,10,nobias,0.00191711018348,0.00386854619702,empirical
60,h3,10,nobias,0.000447313500785,0.00226602590113,empirical
61,h3,10,nobias,0.0109445505743,0.00713533230895,empirical
62,h3,10,nobias,0.0165482747488,0.00467981653599,empirical
63,h3,10,nobias,0.000232397826768,0.0,empirical
64,h3,10,nobias,0.0,0.0371040828569,empirical
65,h3,10,nobias,0.274427673383,0.00244834845416,empirical
66,h3,10,nobias,0.00385394390106,0.00592873768241,empirical
67,h3,10,nobias,0.00407260854829,0.0114967537896,empirical
68,h3,10,nobias,0.00450069683246,0.0206312079036,empirical
69,h3,10,nobias,0.00317011865326,0.00630819910199,empirical
70,h3,10,nobias,0.0534762152389,0.00360566919268,empirical
71,h3,10,nobias,0.00357630441378,0.0114704441909,empirical
72,h3,10,nobias,0.0190328603423,0.0,empirical
73,h3,10,nobias,0.0039920709328,0.0127898318444,empirical
74,h3,10,nobias,0.000242668217523,0.000497106457021,empirical
75,h3,10,nobias,0.0,0.0,empirical
76,h3,10,nobias,0.00687060440137,0.00195918481122,empirical
77,h3,10,nobias,0.000531700111124,0.00290124165229,empirical
78,h3,10,nobias,0.0157412046914,0.00487420638641,empirical
79,h3,10,nobias,0.00435852214933,0.0,empirical
80,h3,10,nobias,0.00138203729071,0.907873548496,empirical
81,h3,10,nobias,0.0483301712517,0.00523513999725,empirical
82,h3,10,nobias,0.0758491319907,0.00611551069111,empirical
83,h3,10,nobias,0.0265625691401,0.072291137524,empirical
84,h3,10,nobias,0.0,0.0167226372838,empirical
85,h3,10,nobias,0.00643913092508,0.0154879447163,empirical
86,h3,10,nobias,0.00122435537976,0.00290251122678,empirical
87,h3,10,nobias,0.0033412726461,0.00595061027554,empirical
88,h3,10,nobias,0.0014848517668,0.00534297317634,empirical
89,h3,10,nobias,0.00822499530172,0.00308004444477,empirical
90,h3,10,nobias,0.00282861563776,0.0139908608622,empirical
91,h3,10,nobias,0.00194892708612,0.00534376598424,empirical
92,h3,10,nobias,0.00682247391583,0.0217800633961,empirical
93,h3,10,nobias,0.00411333686865,0.0,empirical
94,h3,10,nobias,0.00295026204027,0.456787091587,empirical
95,h3,10,nobias,0.00216443634325,0.00615565905457,empirical
96,h3,10,nobias,0.108903283559,0.01524805252,empirical
97,h3,10,nobias,0.00599471116435,0.0,empirical
98,h3,10,nobias,0.00227748479694,0.0,empirical
99,h3,10,nobias,0.000482221151036,0.0059503846968,empirical
100,h3,10,nobias,0.00667137655708,0.0109229385946,empirical
1,hivrt,10,bias,0.00457253634502,0.0781354579962,empirical
2,hivrt,10,bias,0.0322774751072,0.092382944132,empirical
3,hivrt,10,bias,0.0,0.318602913482,empirical
4,hivrt,10,bias,0.00483076520718,0.0404828897063,empirical
5,hivrt,10,bias,0.0,0.0909321568173,empirical
6,hivrt,10,bias,0.0,0.226283563054,empirical
7,hivrt,10,bias,0.0,0.0298509717751,empirical
8,hivrt,10,bias,0.0,0.0,empirical
9,hivrt,10,bias,0.0,0.0525436196302,empirical
10,hivrt,10,bias,0.0202405393153,0.146889392144,empirical
11,hivrt,10,bias,0.00946743495539,0.105580620772,empirical
12,hivrt,10,bias,0.0,0.0,empirical
13,hivrt,10,bias,0.035388138525,0.0,empirical
14,hivrt,10,bias,0.0,0.0,empirical
15,hivrt,10,bias,0.0,0.0145002193833,empirical
16,hivrt,10,bias,0.0,0.0649566891917,empirical
17,hivrt,10,bias,0.0,0.0,empirical
18,hivrt,10,bias,0.0,0.183246322682,empirical
19,hivrt,10,bias,0.0,0.0937745743801,empirical
20,hivrt,10,bias,0.0,0.0,empirical
21,hivrt,10,bias,0.0285851032476,0.367933464804,empirical
22,hivrt,10,bias,0.0324008565581,0.0674473599738,empirical
23,hivrt,10,bias,0.0,0.134968603195,empirical
24,hivrt,10,bias,0.0046445652473,0.0781242025283,empirical
25,hivrt,10,bias,0.0,0.134968603195,empirical
26,hivrt,10,bias,0.0556952793816,0.0,empirical
27,hivrt,10,bias,0.00286246806613,0.376235403349,empirical
28,hivrt,10,bias,0.0,0.0,empirical
29,hivrt,10,bias,0.00248965722074,0.0447151452847,empirical
30,hivrt,10,bias,0.0181258557405,0.0781354579962,empirical
31,hivrt,10,bias,0.0,0.0,empirical
32,hivrt,10,bias,0.0,0.0677568640529,empirical
33,hivrt,10,bias,0.0151391390124,0.0585710762235,empirical
34,hivrt,10,bias,0.00393156472559,0.0383783226271,empirical
35,hivrt,10,bias,0.0267983584502,0.195000767454,empirical
36,hivrt,10,bias,0.0104727311783,0.218619494328,empirical
37,hivrt,10,bias,0.00656359328241,0.0,empirical
38,hivrt,10,bias,0.0101440432553,0.132927791244,empirical
39,hivrt,10,bias,0.0,0.0,empirical
40,hivrt,10,bias,0.0359773485232,0.127610737858,empirical
41,hivrt,10,bias,0.0,0.0,empirical
42,hivrt,10,bias,0.0,0.0384131592415,empirical
43,hivrt,10,bias,0.0506445285587,0.0420766279984,empirical
44,hivrt,10,bias,0.00635117855214,0.0,empirical
45,hivrt,10,bias,0.0,0.0384131592415,empirical
46,hivrt,10,bias,0.0,0.0,empirical
47,hivrt,10,bias,0.0,0.168380563524,empirical
48,hivrt,10,bias,0.0349185245517,0.0185246832668,empirical
49,hivrt,10,bias,0.0331063876362,0.076256663325,empirical
50,hivrt,10,bias,0.0303748186395,0.0675337392639,empirical
51,hivrt,10,bias,0.0038837174768,0.0,empirical
52,hivrt,10,bias,0.0214979283406,0.0780528026392,empirical
53,hivrt,10,bias,0.0541489683803,0.0,empirical
54,hivrt,10,bias,0.0102610836561,0.0744348431458,empirical
55,hivrt,10,bias,0.00481233804637,0.0383783226271,empirical
56,hivrt,10,bias,0.00323094532101,0.0,empirical
57,hivrt,10,bias,0.0038837174768,0.0,empirical
58,hivrt,10,bias,0.135408543304,0.0,empirical
59,hivrt,10,bias,0.0581618918584,0.620854235268,empirical
60,hivrt,10,bias,0.164582812954,0.0,empirical
61,hivrt,10,bias,0.0561691222103,0.0310438456142,empirical
62,hivrt,10,bias,0.0256012626171,0.0152777537586,empirical
63,hivrt,10,bias,0.0176576057299,0.0214468613202,empirical
64,hivrt,10,bias,0.279107098256,0.0753133039583,empirical
65,hivrt,10,bias,0.0,0.108079750932,empirical
66,hivrt,10,bias,0.00835003395841,0.26468569749,empirical
67,hivrt,10,bias,0.033427054172,0.0773457506546,empirical
68,hivrt,10,bias,0.0285302677394,0.0,empirical
69,hivrt,10,bias,0.00622209320546,0.102583968184,empirical
70,hivrt,10,bias,0.0491161506406,0.071602688121,empirical
71,hivrt,10,bias,0.117105390346,0.00674511298488,empirical
72,hivrt,10,bias,0.097099853042,0.196026072185,empirical
73,hivrt,10,bias,0.0155054149279,0.0779280144552,empirical
74,hivrt,10,bias,0.174540156828,0.0262228685551,empirical
75,hivrt,10,bias,0.0189581995881,0.0715411201781,empirical
76,hivrt,10,bias,0.00953930217951,0.0545543205043,empirical
77,hivrt,10,bias,0.0785443226619,0.363808156711,empirical
78,hivrt,10,bias,0.0754467895921,0.0,empirical
79,hivrt,10,bias,0.0792074068684,0.0933036951367,empirical
80,hivrt,10,bias,0.0340212727245,0.0716876223653,empirical
81,hivrt,10,bias,0.0279988360714,0.0227117189575,empirical
82,hivrt,10,bias,0.0243150916549,0.0713492714826,empirical
83,hivrt,10,bias,0.0161179731795,0.0783576082035,empirical
84,hivrt,10,bias,0.14576493782,0.0,empirical
85,hivrt,10,bias,0.0,0.0677568640529,empirical
86,hivrt,10,bias,0.136501789713,0.106745675182,empirical
87,hivrt,10,bias,0.00302318166022,0.0673869105568,empirical
88,hivrt,10,bias,0.0,0.0,empirical
89,hivrt,10,bias,0.0457526187294,0.0404917940045,empirical
90,hivrt,10,bias,0.0750856478889,0.0533129447304,empirical
91,hivrt,10,bias,0.033804658419,0.0916491645001,empirical
92,hivrt,10,bias,0.042987827575,0.237272125019,empirical
93,hivrt,10,bias,0.0195194526684,0.183597624835,empirical
94,hivrt,10,bias,0.0370531208842,0.0,empirical
95,hivrt,10,bias,0.0,NA,empirical
96,hivrt,10,bias,0.0492364255638,0.0,empirical
97,hivrt,10,bias,0.0,0.134968603195,empirical
98,hivrt,10,bias,0.038085047425,0.0,empirical
99,hivrt,10,bias,0.100257800607,0.0,empirical
100,hivrt,10,bias,0.0244373526256,0.135182437747,empirical
1,hivrt,10,nobias,0.0,0.0,empirical
2,hivrt,10,nobias,0.0,0.100428186875,empirical
3,hivrt,10,nobias,0.0,0.0785231385676,empirical
4,hivrt,10,nobias,0.00322340996044,0.04569094498,empirical
5,hivrt,10,nobias,0.0,0.183246322682,empirical
6,hivrt,10,nobias,0.0,0.134968603195,empirical
7,hivrt,10,nobias,0.00434800043607,0.134283880953,empirical
8,hivrt,10,nobias,0.0,0.0449260606609,empirical
9,hivrt,10,nobias,0.0,0.0278719112951,empirical
10,hivrt,10,nobias,0.0,0.0,empirical
11,hivrt,10,nobias,0.0,0.0,empirical
12,hivrt,10,nobias,0.0,0.0785231385676,empirical
13,hivrt,10,nobias,0.0,0.11767197614,empirical
14,hivrt,10,nobias,0.0,0.183246322682,empirical
15,hivrt,10,nobias,0.0,0.0,empirical
16,hivrt,10,nobias,0.0262995606459,0.102190139662,empirical
17,hivrt,10,nobias,0.0,0.12901406137,empirical
18,hivrt,10,nobias,0.00393525089928,0.0,empirical
19,hivrt,10,nobias,0.00322519260083,0.084419540145,empirical
20,hivrt,10,nobias,0.0,0.0,empirical
21,hivrt,10,nobias,0.0200529048904,0.123496897463,empirical
22,hivrt,10,nobias,0.0,0.0738290615156,empirical
23,hivrt,10,nobias,0.0234336444354,0.0404642450323,empirical
24,hivrt,10,nobias,0.0,0.134968603195,empirical
25,hivrt,10,nobias,0.00655190575278,0.0,empirical
26,hivrt,10,nobias,0.0,0.0785231385676,empirical
27,hivrt,10,nobias,0.0,0.0,empirical
28,hivrt,10,nobias,0.00481722942597,0.0,empirical
29,hivrt,10,nobias,0.0,0.0694804757949,empirical
30,hivrt,10,nobias,0.0,0.0593366120066,empirical
31,hivrt,10,nobias,0.130448376347,0.0704917482716,empirical
32,hivrt,10,nobias,0.0,0.0744489501385,empirical
33,hivrt,10,nobias,0.0181069046652,0.0675168921362,empirical
34,hivrt,10,nobias,0.00796083296702,0.0367276772592,empirical
35,hivrt,10,nobias,0.0183835810243,0.0213573759814,empirical
36,hivrt,10,nobias,0.00994848053518,0.0934264822083,empirical
37,hivrt,10,nobias,0.0939251504906,0.208128702261,empirical
38,hivrt,10,nobias,0.00560543484549,0.102341682005,empirical
39,hivrt,10,nobias,0.0175573202079,0.0807913109351,empirical
40,hivrt,10,nobias,0.0366953336409,0.102182810164,empirical
41,hivrt,10,nobias,0.00322807646167,0.0117615109694,empirical
42,hivrt,10,nobias,0.0,0.134968603195,empirical
43,hivrt,10,nobias,0.00902033739726,0.0806668558758,empirical
44,hivrt,10,nobias,0.0539391443786,0.0,empirical
45,hivrt,10,nobias,0.0257108010621,0.0778862014408,empirical
46,hivrt,10,nobias,0.0119659161897,0.0,empirical
47,hivrt,10,nobias,0.0539391443786,0.0,empirical
48,hivrt,10,nobias,0.0680110497849,0.101797863514,empirical
49,hivrt,10,nobias,0.228560339745,0.00708245529534,empirical
50,hivrt,10,nobias,0.00173090376199,0.159787436484,empirical
51,hivrt,10,nobias,0.186168431784,0.0751092584289,empirical
52,hivrt,10,nobias,0.125789327233,0.0294487581455,empirical
53,hivrt,10,nobias,0.00259830667373,0.0,empirical
54,hivrt,10,nobias,0.0370863585457,0.0,empirical
55,hivrt,10,nobias,0.00568768071335,0.0594830898787,empirical
56,hivrt,10,nobias,0.0,0.0785231385676,empirical
57,hivrt,10,nobias,0.0270949869395,0.693738332204,empirical
58,hivrt,10,nobias,0.00302461455909,0.04888078034,empirical
59,hivrt,10,nobias,0.144057995134,0.0,empirical
60,hivrt,10,nobias,0.0151826291279,0.103378502119,empirical
61,hivrt,10,nobias,0.0603688942219,0.127726948213,empirical
62,hivrt,10,nobias,0.0330992744432,0.0794505608677,empirical
63,hivrt,10,nobias,0.0,0.0810822070194,empirical
64,hivrt,10,nobias,0.00290376202674,0.0784405863395,empirical
65,hivrt,10,nobias,0.0255200973556,0.0405005223508,empirical
66,hivrt,10,nobias,0.0412593109431,0.0,empirical
67,hivrt,10,nobias,0.0626491618987,0.0,empirical
68,hivrt,10,nobias,0.0289249913336,0.133958979396,empirical
69,hivrt,10,nobias,0.0,0.0623777332148,empirical
70,hivrt,10,nobias,0.0426876413527,0.00981796551249,empirical
71,hivrt,10,nobias,0.0350902143943,0.0676178091239,empirical
72,hivrt,10,nobias,0.0723752037222,0.0508788108017,empirical
73,hivrt,10,nobias,0.0,0.0,empirical
74,hivrt,10,nobias,0.0,0.134968603195,empirical
75,hivrt,10,nobias,0.0490540847353,0.105068257254,empirical
76,hivrt,10,nobias,0.0324139160614,0.181239778626,empirical
77,hivrt,10,nobias,0.0307002949976,0.0,empirical
78,hivrt,10,nobias,0.0587018783992,0.0739357635677,empirical
79,hivrt,10,nobias,0.225401653024,0.12463752336,empirical
80,hivrt,10,nobias,0.0435593802683,0.127726948213,empirical
81,hivrt,10,nobias,0.0429558770012,0.0366906066998,empirical
82,hivrt,10,nobias,0.169000349323,0.0373269940229,empirical
83,hivrt,10,nobias,0.00603600126919,0.223914982569,empirical
84,hivrt,10,nobias,0.0192893452324,0.0492252531882,empirical
85,hivrt,10,nobias,0.00855558901618,0.078003432821,empirical
86,hivrt,10,nobias,0.134670445432,0.0,empirical
87,hivrt,10,nobias,0.145421897352,0.0118276895281,empirical
88,hivrt,10,nobias,0.0505828834281,0.033284959232,empirical
89,hivrt,10,nobias,0.0,0.0,empirical
90,hivrt,10,nobias,0.0474897462441,0.083914930837,empirical
91,hivrt,10,nobias,0.0677319601838,0.0330180898584,empirical
92,hivrt,10,nobias,0.00581445275239,0.0,empirical
93,hivrt,10,nobias,0.0790556645635,0.13398500027,empirical
94,hivrt,10,nobias,0.0403817102512,0.0,empirical
95,hivrt,10,nobias,0.0519347090983,0.0564663523306,empirical
96,hivrt,10,nobias,0.0209392425067,0.0588248961194,empirical
97,hivrt,10,nobias,0.0115944973462,0.0405491944836,empirical
98,hivrt,10,nobias,0.0338698783229,0.0780517097163,empirical
99,hivrt,10,nobias,0.0156359952357,0.0,empirical
100,hivrt,10,nobias,0.0487749822247,0.0,empirical
1,vertrho,10,bias,0.0,0.212684533066,empirical
2,vertrho,10,bias,0.0,0.6152790345,empirical
3,vertrho,10,bias,0.0,0.997467434654,empirical
4,vertrho,10,bias,0.0,0.458027716745,empirical
5,vertrho,10,bias,0.0,0.0,empirical
6,vertrho,10,bias,0.0772132169462,0.147900563377,empirical
7,vertrho,10,bias,0.0,0.748131493079,empirical
8,vertrho,10,bias,0.0,0.527359057424,empirical
9,vertrho,10,bias,0.0,0.278014132398,empirical
10,vertrho,10,bias,0.0,0.855996438992,empirical
11,vertrho,10,bias,0.0,0.0,empirical
12,vertrho,10,bias,0.0,0.0,empirical
13,vertrho,10,bias,0.0,0.951786434298,empirical
14,vertrho,10,bias,0.0198358978081,0.0453502696025,empirical
15,vertrho,10,bias,0.142146460318,0.693860392843,empirical
16,vertrho,10,bias,0.0,0.790601331499,empirical
17,vertrho,10,bias,0.0143875199875,0.624482815664,empirical
18,vertrho,10,bias,0.0,0.392786042443,empirical
19,vertrho,10,bias,0.0441609095932,0.380469962384,empirical
20,vertrho,10,bias,0.0,0.108756603417,empirical
21,vertrho,10,bias,0.0,0.205997483059,empirical
22,vertrho,10,bias,0.0103463601907,0.784521587245,empirical
